eightd_station_services,station_id,has_kiosk,external_id,eightd_has_key_dispenser,legacy_id,capacity,lat,lon,name,rental_uris,region_id,rental_methods,short_name,station_type,electric_bike_surcharge_waiver 
[],3312,True,66dded11-0aca-11e7-82f6-3863bb44ef7c,False,3312,39,40.7817212,-73.94594,1 Ave &amp; E 94 St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7286.05,classic,False
[],3313,True,66dded7a-0aca-11e7-82f6-3863bb44ef7c,False,3313,29,40.6663181,-73.9854617,6 Ave &amp; 12 St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",3803.05,classic,False
[],3314,True,66ddede1-0aca-11e7-82f6-3863bb44ef7c,False,3314,32,40.7937704,-73.971888,W 95 St &amp; Broadway,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7541.01,classic,False
[],3315,True,66ddee56-0aca-11e7-82f6-3863bb44ef7c,False,3315,23,40.6847514,-73.99917254,Henry St &amp; Degraw St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",4380.08,classic,False
[],3317,True,66ddef2d-0aca-11e7-82f6-3863bb44ef7c,False,3317,24,40.6686273,-73.98700053,10 St &amp; 5 Ave,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",3842.08,classic,False
[],3318,True,66ddef96-0aca-11e7-82f6-3863bb44ef7c,False,3318,45,40.7839636,-73.9471673,2 Ave &amp; E 96 St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7338.02,classic,False
[],3319,True,66ddeffd-0aca-11e7-82f6-3863bb44ef7c,False,3319,21,40.666287,-73.98895053,14 St &amp; 5 Ave,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",3771.06,classic,False
[],3321,True,66ddf310-0aca-11e7-82f6-3863bb44ef7c,False,3321,38,40.6831164,-73.99785267,Clinton St &amp; Union St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",4266.03,classic,False
[],3322,True,66de06ef-0aca-11e7-82f6-3863bb44ef7c,False,3322,25,40.668603,-73.9904394,12 St &amp; 4 Ave,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",3882.01,classic,False
[],3323,True,66de077f-0aca-11e7-82f6-3863bb44ef7c,False,3323,59,40.7981856,-73.9605909006,W 106 St &amp; Central Park West,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7606.01,classic,False
[],3324,True,66de07ec-0aca-11e7-82f6-3863bb44ef7c,False,3324,25,40.6685455,-73.99333264,3 Ave &amp; 14 St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",3850.03,classic,False
[],3325,True,66de0861-0aca-11e7-82f6-3863bb44ef7c,False,3325,31,40.7849032,-73.950503,E 95 St &amp; 3 Ave,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7365.13,classic,False
[],3326,True,66de08c9-0aca-11e7-82f6-3863bb44ef7c,False,3326,21,40.67434,-74.00194698,Clinton St &amp; Centre St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",4045.01,classic,False
[],3327,True,66de0933-0aca-11e7-82f6-3863bb44ef7c,False,3327,27,40.7877214,-73.94728331,3 Ave &amp; E 100 St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7414.17,classic,False
[],3328,True,66de099d-0aca-11e7-82f6-3863bb44ef7c,False,3328,39,40.795,-73.9645,W 100 St &amp; Manhattan Ave,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7538.14,classic,False
[],3329,True,66de0a0a-0aca-11e7-82f6-3863bb44ef7c,False,3329,27,40.6829151,-73.99318208,Degraw St &amp; Smith St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",4298.05,classic,False
[],3330,True,66de0a78-0aca-11e7-82f6-3863bb44ef7c,False,3330,19,40.6725058,-74.00494695,Henry St &amp; Bay St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",3972.08,classic,False
[],3331,True,66de0bcb-0aca-11e7-82f6-3863bb44ef7c,False,3331,58,40.8013434,-73.9711457439,Riverside Dr &amp; W 104 St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7623.13,classic,False
[],3332,True,66de0c43-0aca-11e7-82f6-3863bb44ef7c,False,3332,27,40.681990442707026,-73.99079024791718,Degraw St &amp; Hoyt St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",4258.07,classic,False
[],3333,True,66de0cab-0aca-11e7-82f6-3863bb44ef7c,False,3333,37,40.6747055,-74.0075572,Columbia St &amp; Lorraine St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",4013.08,classic,False
[],3335,True,66de0d91-0aca-11e7-82f6-3863bb44ef7c,False,3335,28,40.6772744,-73.98282002,Union St &amp; 4 Ave,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",4175.15,classic,False
[],3336,True,66de0dfd-0aca-11e7-82f6-3863bb44ef7c,False,3336,41,40.787801,-73.953559,E 97 St &amp; Madison Ave,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7393.09,classic,False
[],3337,True,66de103b-0aca-11e7-82f6-3863bb44ef7c,False,3337,23,40.67363551341504,-74.01195555925369,Dwight St &amp; Van Dyke St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",3981.10,classic,False
[],3338,True,66de10a8-0aca-11e7-82f6-3863bb44ef7c,False,3338,31,40.7862586,-73.94552579,2 Ave &amp; E 99 St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7386.10,classic,False
[],3339,True,66de110b-0aca-11e7-82f6-3863bb44ef7c,False,3339,41,40.6765304,-73.97846879,Berkeley Pl &amp; 6 Ave,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",4134.06,classic,False
[],3340,True,66de11bc-0aca-11e7-82f6-3863bb44ef7c,False,3340,21,40.6753274,-74.0100698,Wolcott St &amp; Dwight St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",4054.02,classic,False
[],3342,True,66de1295-0aca-11e7-82f6-3863bb44ef7c,False,3342,23,40.6777748,-74.0094613,Pioneer St &amp; Richards St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",4128.08,classic,False
[],3343,True,66de12ff-0aca-11e7-82f6-3863bb44ef7c,False,3343,23,40.7997568,-73.9621128676,W 107 St &amp; Columbus Ave,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7619.05,classic,False
[],3344,True,66de1368-0aca-11e7-82f6-3863bb44ef7c,False,3344,39,40.679043,-74.011169,Pioneer St &amp; Van Brunt St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",4169.04,classic,False
[],3345,True,66de13dc-0aca-11e7-82f6-3863bb44ef7c,False,3345,35,40.78948541553215,-73.95242929458618,Madison Ave &amp; E 99 St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7443.01,classic,False
[],3346,True,66de1448-0aca-11e7-82f6-3863bb44ef7c,False,3346,29,40.675146838709786,-73.97523209452629,Berkeley Pl &amp; 7 Ave,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",4051.01,classic,False
[],3347,True,66de14af-0aca-11e7-82f6-3863bb44ef7c,False,3347,36,40.6773429,-74.01275056,Van Brunt St &amp; Wolcott St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",4095.03,classic,False
[],3348,True,66de1516-0aca-11e7-82f6-3863bb44ef7c,False,3348,32,40.677236,-74.015665,Coffey St &amp; Conover St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",4137.10,classic,False
[],3349,True,66de1580-0aca-11e7-82f6-3863bb44ef7c,False,3349,39,40.6729679,-73.97087984,Grand Army Plaza &amp; Plaza St West,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",4010.15,classic,False
[],3350,True,66de17f7-0aca-11e7-82f6-3863bb44ef7c,False,3350,39,40.7973721,-73.97041192,W 100 St &amp; Broadway,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7580.01,classic,False
[],3351,True,66de186f-0aca-11e7-82f6-3863bb44ef7c,False,3351,24,40.7869946,-73.94164802,E 102 St &amp; 1 Ave,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7407.13,classic,False
[],3352,True,66de18d7-0aca-11e7-82f6-3863bb44ef7c,False,3352,21,40.67267243410948,-74.0087952464819,Sigourney St &amp; Columbia St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",3940.04,classic,False
[],3354,True,66de19ab-0aca-11e7-82f6-3863bb44ef7c,False,3354,31,40.668132,-73.97363831,3 St &amp; Prospect Park West,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",3865.05,classic,False
[],3355,True,66de1a1f-0aca-11e7-82f6-3863bb44ef7c,False,3355,25,40.76800889305947,-73.96845281124115,E 66 St &amp; Madison Ave,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",6969.08,classic,False
[],3356,True,66de1a8a-0aca-11e7-82f6-3863bb44ef7c,False,3356,21,40.7746671,-73.98470567,Amsterdam Ave &amp; W 66 St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7149.05,classic,False
[],3357,True,66de1af4-0aca-11e7-82f6-3863bb44ef7c,False,3357,35,40.8008363,-73.9664492472,W 106 St &amp; Amsterdam Ave,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7634.01,classic,False
[],3358,True,66de1b5b-0aca-11e7-82f6-3863bb44ef7c,False,3358,25,40.6711978,-73.97484126,Garfield Pl &amp; 8 Ave,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",3978.13,classic,False
[],3359,True,66de1bc3-0aca-11e7-82f6-3863bb44ef7c,False,3359,58,40.7691572,-73.96703464,E 68 St &amp; Madison Ave,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",6932.15,classic,False
[],3360,True,66de1c33-0aca-11e7-82f6-3863bb44ef7c,False,3360,48,40.7829391,-73.9786517,Amsterdam Ave &amp; W 79 St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7311.02,classic,False
[],3361,True,66de1ea2-0aca-11e7-82f6-3863bb44ef7c,False,3361,23,40.6740886,-73.9787282,Carroll St &amp; 6 Ave,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",4019.06,classic,False
[],3362,True,66de1f17-0aca-11e7-82f6-3863bb44ef7c,False,3362,34,40.7781314,-73.96069399,Madison Ave &amp; E 82 St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7188.13,classic,False
[],3363,True,66de1f7f-0aca-11e7-82f6-3863bb44ef7c,False,3363,33,40.7904828,-73.95033068,E 102 St &amp; Park Ave,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7488.24,classic,False
[],3364,True,66de1fe7-0aca-11e7-82f6-3863bb44ef7c,False,3364,27,40.6751622,-73.9814832,Carroll St &amp; 5 Ave,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",4060.09,classic,False
[],3365,True,66de205d-0aca-11e7-82f6-3863bb44ef7c,False,3365,27,40.6703837,-73.97839676,3 St &amp; 7 Ave,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",3905.15,classic,False
[],3366,True,66de20c8-0aca-11e7-82f6-3863bb44ef7c,False,3366,31,40.8021174,-73.9681805305,West End Ave &amp; W 107 St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7650.05,classic,False
[],3367,True,66de2131-0aca-11e7-82f6-3863bb44ef7c,False,3367,39,40.7922553,-73.95249933,5 Ave &amp; E 103 St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7511.19,classic,False
[],3368,True,66de2199-0aca-11e7-82f6-3863bb44ef7c,False,3368,30,40.6728155,-73.98352355,5 Ave &amp; 3 St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",3987.06,classic,False
[],3369,True,66de2201-0aca-11e7-82f6-3863bb44ef7c,False,3369,29,40.7724607,-73.9468208,E 82 St &amp; East End Ave,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7049.04,classic,False
[],3370,True,66de2274-0aca-11e7-82f6-3863bb44ef7c,False,3370,25,40.7727966,-73.95577801,E 78 St &amp; 2 Ave,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7057.07,classic,False
[],3372,True,66de2556-0aca-11e7-82f6-3863bb44ef7c,False,3372,0,40.7689738,-73.95482273,E 74 St &amp; 1 Ave,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",6953.08,classic,False
[],3373,True,66de25bd-0aca-11e7-82f6-3863bb44ef7c,False,3373,79,40.6750705,-73.98775226,3 St &amp; 3 Ave,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",4028.03,classic,False
[],3374,True,66de2625-0aca-11e7-82f6-3863bb44ef7c,False,3374,36,40.799484,-73.955613,Central Park North &amp; Adam Clayton Powell Blvd,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7617.07,classic,False
[],3375,True,66de269c-0aca-11e7-82f6-3863bb44ef7c,False,3375,0,40.7699426,-73.96060712,3 Ave &amp; E 72 St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7028.04,classic,False
[],3376,True,66de2707-0aca-11e7-82f6-3863bb44ef7c,False,3376,48,40.76471851944339,-73.96222069859505,E 65 St &amp; 2 Ave,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",6860.12,classic,False
[],3377,True,66de2771-0aca-11e7-82f6-3863bb44ef7c,False,3377,25,40.6786115,-73.99037292,Carroll St &amp; Bond St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",4184.07,classic,False
[],3378,True,66de27da-0aca-11e7-82f6-3863bb44ef7c,False,3378,28,40.773763,-73.96222088,E 76 St &amp; Park Ave,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7128.08,classic,False
[],3379,True,66de2a00-0aca-11e7-82f6-3863bb44ef7c,False,3379,35,40.7903051,-73.94755757,E 103 St &amp; Lexington Ave,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7463.09,classic,False
[],3381,True,66de2b2f-0aca-11e7-82f6-3863bb44ef7c,False,3381,53,40.6777287,-73.99364123,3 St &amp; Hoyt St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",4110.10,classic,False
[],3382,True,66de2b97-0aca-11e7-82f6-3863bb44ef7c,False,3382,41,40.680611,-73.99475825,Carroll St &amp; Smith St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",4225.14,classic,False
[],3383,True,66de3fde-0aca-11e7-82f6-3863bb44ef7c,False,3383,25,40.804213,-73.96699104,Cathedral Pkwy &amp; Broadway,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7680.03,classic,False
[],3384,True,66de4078-0aca-11e7-82f6-3863bb44ef7c,False,3384,25,40.6787242,-73.99599099,Smith St &amp; 3 St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",4151.01,classic,False
[],3386,True,66de4336-0aca-11e7-82f6-3863bb44ef7c,False,3386,34,40.6809591,-73.99905709,1 Pl &amp; Clinton St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",4193.14,classic,False
[],3387,True,66de43a5-0aca-11e7-82f6-3863bb44ef7c,False,3387,25,40.7934337,-73.94945003,E 106 St &amp; Madison Ave,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7528.31,classic,False
[],3388,True,66de4408-0aca-11e7-82f6-3863bb44ef7c,False,3388,0,40.6828003,-73.99990419,President St &amp; Henry St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",4307.13,classic,False
[],3389,True,66de44ba-0aca-11e7-82f6-3863bb44ef7c,False,3389,39,40.6830456,-74.00348559,Carroll St &amp; Columbia St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",4348.07,classic,False
[],3391,True,66de4594-0aca-11e7-82f6-3863bb44ef7c,False,3391,26,40.7892529,-73.93956237,E 106 St &amp; 1 Ave,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7456.03,classic,False
[],3392,True,66de47bf-0aca-11e7-82f6-3863bb44ef7c,False,3392,19,40.6812117,-74.00860912,Commerce St &amp; Van Brunt St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",4243.01,classic,False
[],3393,True,66de482a-0aca-11e7-82f6-3863bb44ef7c,False,3393,19,40.6794327,-74.00785041,Richards St &amp; Delavan St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",4202.04,classic,False
[],3394,True,66de4897-0aca-11e7-82f6-3863bb44ef7c,False,3394,21,40.6769993,-74.00647134,Columbia St &amp; W 9 St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",4086.05,classic,False
[],3395,True,66de48f9-0aca-11e7-82f6-3863bb44ef7c,False,3395,19,40.6763744,-74.00324957,Henry St &amp; W 9 St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",4086.06,classic,False
[],3396,True,66de4959-0aca-11e7-82f6-3863bb44ef7c,False,3396,25,40.6783563,-74.00014502,Clinton St &amp; 4 Place,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",4119.04,classic,False
[],3397,True,66de4b0b-0aca-11e7-82f6-3863bb44ef7c,False,3397,33,40.6763947,-73.99869893,Court St &amp; Nelson St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",4077.07,classic,False
[],3398,True,66de4bbb-0aca-11e7-82f6-3863bb44ef7c,False,3398,1,40.6746957,-73.99785768,Smith St &amp; 9 St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",4077.04,classic,False
[],3399,True,66de4c32-0aca-11e7-82f6-3863bb44ef7c,False,3399,24,40.67260298150126,-73.98983001708984,7 St &amp; 3 Ave,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",3996.01,classic,False
[],3402,True,66de4f30-0aca-11e7-82f6-3863bb44ef7c,False,3402,32,40.6902375,-73.99203074,Court St &amp; State St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",4488.08,classic,False
[],3403,True,66de4f9c-0aca-11e7-82f6-3863bb44ef7c,False,3403,31,40.6705135,-73.98876585,4 Ave &amp; 9 St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",3955.05,classic,False
[],3404,True,66de5005-0aca-11e7-82f6-3863bb44ef7c,False,3404,27,40.6704922,-73.98541675,7 St &amp; 5 Ave,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",3914.02,classic,False
[],3405,True,66de5095-0aca-11e7-82f6-3863bb44ef7c,False,3405,23,40.6704836,-73.98208968,5 St &amp; 6 Ave,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",3874.01,classic,False
[],3407,True,66de5320-0aca-11e7-82f6-3863bb44ef7c,False,3407,35,40.67909799721684,-73.98765474557877,Union St &amp; Nevins St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",4143.03,classic,False
[],3409,True,66de542a-0aca-11e7-82f6-3863bb44ef7c,False,3409,48,40.6867443,-73.99063168,Bergen St &amp; Smith St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",4446.01,classic,False
[],3410,True,66de5613-0aca-11e7-82f6-3863bb44ef7c,False,3410,77,40.6864442,-73.98759104,Dean St &amp; Hoyt St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",4446.05,classic,False
[],3411,True,66de56e5-0aca-11e7-82f6-3863bb44ef7c,False,3411,27,40.6849668,-73.98620772,Bond St &amp; Bergen St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",4404.10,classic,False
